"endTime","msPlayed","trackName","artistName"
"2021-12-02 07:42",194466,"Lost for Words","Daisy Brain"
"2021-12-02 07:45",195266,"Powder Train","Daisy Brain"
"2021-12-02 07:49",195266,"Powder Train","Daisy Brain"
"2021-12-02 07:52",218026,"Facemelter","Daisy Brain"
"2021-12-02 07:56",208281,"Boring","Daisy Brain"
"2021-12-02 07:59",182013,"Pretend","Daisy Brain"
"2021-12-02 08:02",194466,"Lost for Words","Daisy Brain"
"2021-12-02 08:05",195266,"Powder Train","Daisy Brain"
"2021-12-02 08:09",195266,"Powder Train","Daisy Brain"
"2021-12-02 08:09",9722,"Facemelter","Daisy Brain"
"2021-12-02 14:12",9380,"Facemelter","Daisy Brain"
"2021-12-02 14:15",187306,"Under Control","The Strokes"
"2021-12-02 14:21",304198,"12:51","The Strokes"
"2021-12-02 14:25",293360,"Bad Decisions","The Strokes"
"2021-12-02 14:29",196066,"Take It Or Leave It","The Strokes"
"2021-12-02 14:34",299232,"Oblivius","The Strokes"
"2021-12-02 14:37",208066,"The Modern Age","The Strokes"
"2021-12-02 14:42",196573,"Between Love & Hate","The Strokes"
"2021-12-02 14:46",242293,"One Way Trigger","The Strokes"
"2021-12-02 14:51",264724,"Threat of Joy","The Strokes"
"2021-12-02 14:55",273554,"Drag Queen","The Strokes"
"2021-12-02 14:58",193373,"Last Nite","The Strokes"
"2021-12-02 15:06",200659,"Is This It","The Strokes"
"2021-12-02 15:09",194573,"Juicebox","The Strokes"
"2021-12-02 17:34",169506,"What Ever Happened?","The Strokes"
"2021-12-02 17:38",235946,"Brooklyn Bridge To Chorus","The Strokes"
"2021-12-02 17:41",182026,"Call Me Back","The Strokes"
"2021-12-02 17:44",204773,"Call It Fate, Call It Karma","The Strokes"
"2021-12-02 17:49",265773,"Ize of the World","The Strokes"
"2021-12-02 17:54",310373,"At The Door","The Strokes"
"2021-12-02 17:57",179200,"Gratisfaction","The Strokes"
"2021-12-02 18:00",185560,"The End Has No End","The Strokes"
"2021-12-02 18:04",203240,"Taken for a Fool","The Strokes"
"2021-12-02 18:07",183440,"Someday","The Strokes"
"2021-12-02 18:10",207133,"Automatic Stop","The Strokes"
"2021-12-02 18:14",255240,"Life Is Simple in the Moonlight","The Strokes"
"2021-12-02 18:18",219826,"Reptilia","The Strokes"
"2021-12-02 18:23",309053,"The Adults Are Talking","The Strokes"
"2021-12-02 19:07",375320,"Eternal Summer","The Strokes"
"2021-12-02 19:10",216786,"Chances","The Strokes"
"2021-12-02 19:16",234693,"Barely Legal","The Strokes"
"2021-12-02 19:21",230826,"Welcome To Japan","The Strokes"
"2021-12-02 19:42",222360,"Tap Out","The Strokes"
"2021-12-02 19:47",276506,"On the Other Side","The Strokes"
"2021-12-02 19:50",206173,"Heart In a Cage","The Strokes"
"2021-12-02 19:54",209626,"Machu Picchu","The Strokes"
"2021-12-02 19:58",161408,"Selfless","The Strokes"
"2021-12-02 20:48",60680,"Selfless","The Strokes"
"2021-12-02 20:51",22152,"Razorblade","The Strokes"
"2021-12-02 20:51",189226,"You Only Live Once","The Strokes"
"2021-12-02 20:54",189226,"You Only Live Once","The Strokes"
"2021-12-02 20:58",208133,"Razorblade","The Strokes"
"2021-12-02 21:02",224333,"Hard To Explain","The Strokes"
"2021-12-02 21:07",298613,"80's Comedown Machine","The Strokes"
"2021-12-02 21:10",211360,"New York City Cops","The Strokes"
"2021-12-02 21:15",275666,"Why Are Sundays So Depressing","The Strokes"
"2021-12-02 21:20",228733,"Killing Lies","The Strokes"
"2021-12-02 21:24",235546,"Under Cover of Darkness","The Strokes"
"2021-12-02 21:27",178746,"Modern Girls & Old Fashion Men","The Strokes"
"2021-12-03 02:57",140083,"Wet Dream","Wet Leg"
"2021-12-03 03:00",196905,"Chaise Longue","Wet Leg"
"2021-12-03 03:04",209253,"Too Late Now","Wet Leg"
"2021-12-03 03:10",149800,"Oh No","Wet Leg"
"2021-12-03 03:12",140080,"Wet Dream","Wet Leg"
"2021-12-03 03:16",196905,"Chaise Longue","Wet Leg"
"2021-12-03 03:19",196905,"Chaise Longue","Wet Leg"
"2021-12-03 03:21",140083,"Wet Dream","Wet Leg"
"2021-12-03 03:24",196905,"Chaise Longue","Wet Leg"
"2021-12-03 03:27",149800,"Oh No","Wet Leg"
"2021-12-03 03:30",196905,"Chaise Longue","Wet Leg"
"2021-12-03 03:34",209253,"Too Late Now","Wet Leg"
"2021-12-03 03:37",196905,"Chaise Longue","Wet Leg"
"2021-12-03 03:39",140080,"Wet Dream","Wet Leg"
"2021-12-03 03:42",140083,"Wet Dream","Wet Leg"
"2021-12-03 03:45",196905,"Chaise Longue","Wet Leg"
"2021-12-03 03:48",149800,"Oh No","Wet Leg"
"2021-12-03 03:52",196905,"Chaise Longue","Wet Leg"
"2021-12-03 03:55",209253,"Too Late Now","Wet Leg"
"2021-12-03 03:58",196905,"Chaise Longue","Wet Leg"
"2021-12-03 04:01",140080,"Wet Dream","Wet Leg"
"2021-12-03 04:03",140083,"Wet Dream","Wet Leg"
"2021-12-03 04:06",196905,"Chaise Longue","Wet Leg"
"2021-12-03 04:09",149800,"Oh No","Wet Leg"
"2021-12-03 04:12",196905,"Chaise Longue","Wet Leg"
"2021-12-03 04:14",96542,"Too Late Now","Wet Leg"
"2021-12-03 14:46",231266,"Hometown","Sea Girls"
"2021-12-03 14:49",183453,"Again Again","Sea Girls"
"2021-12-03 14:53",197880,"Sick","Sea Girls"
"2021-12-03 14:56",188920,"All I Want To Hear You Say - Single Version","Sea Girls"
"2021-12-03 14:59",211840,"Transplant","Sea Girls"
"2021-12-03 15:02",178600,"Do You Really Wanna Know?","Sea Girls"
"2021-12-03 15:06",199440,"Lie To Me","Sea Girls"
"2021-12-03 15:10",232093,"Call Me Out","Sea Girls"
"2021-12-03 15:17",426896,"Moving On","Sea Girls"
"2021-12-03 15:20",201226,"Closer","Sea Girls"
"2021-12-03 15:24",240640,"Forever","Sea Girls"
"2021-12-03 15:28",198693,"Sick - Acoustic","Sea Girls"
"2021-12-03 15:30",120600,"Weight In Gold","Sea Girls"
"2021-12-03 15:33",207373,"Ready For More","Sea Girls"
"2021-12-03 15:37",226080,"Damage Done","Sea Girls"
"2021-12-03 15:40",210586,"Violet","Sea Girls"
"2021-12-03 15:53",208653,"Shake","Sea Girls"
"2021-12-03 15:57",31276,"Sick - Full Version","Sea Girls"
"2021-12-03 17:07",4916,"Hometown","Sea Girls"
"2021-12-03 17:08",16486,"Hometown","Sea Girls"
"2021-12-03 17:11",219826,"Reptilia","The Strokes"
"2021-12-03 17:15",230826,"Welcome To Japan","The Strokes"
"2021-12-03 17:18",189226,"You Only Live Once","The Strokes"
"2021-12-03 17:22",196066,"Take It Or Leave It","The Strokes"
"2021-12-03 17:27",293360,"Bad Decisions","The Strokes"
"2021-12-03 17:30",228733,"Killing Lies","The Strokes"
"2021-12-03 17:34",209626,"Machu Picchu","The Strokes"
"2021-12-03 17:42",499059,"Ode To The Mets","The Strokes"
"2021-12-03 17:46",196573,"Between Love & Hate","The Strokes"
"2021-12-03 17:49",182026,"Call Me Back","The Strokes"
"2021-12-03 17:52",222093,"Selfless","The Strokes"
"2021-12-03 17:57",265773,"Ize of the World","The Strokes"
"2021-12-03 18:00",185560,"The End Has No End","The Strokes"
"2021-12-03 18:04",235946,"Brooklyn Bridge To Chorus","The Strokes"
"2021-12-03 18:07",222360,"Tap Out","The Strokes"
"2021-12-03 18:11",183440,"Someday","The Strokes"
"2021-12-03 18:14",224333,"Hard To Explain","The Strokes"
"2021-12-03 18:18",206173,"Heart In a Cage","The Strokes"
"2021-12-03 18:21",208133,"Razorblade","The Strokes"
"2021-12-03 18:26",298613,"80's Comedown Machine","The Strokes"
"2021-12-03 18:30",204773,"Call It Fate, Call It Karma","The Strokes"
"2021-12-03 20:44",151333,"Is This It","The Strokes"
"2021-12-03 20:48",255240,"Life Is Simple in the Moonlight","The Strokes"
"2021-12-03 21:29",208332,"The Modern Age","The Strokes"
"2021-12-03 22:19",169506,"What Ever Happened?","The Strokes"
"2021-12-03 22:22",194573,"Juicebox","The Strokes"
"2021-12-03 22:27",275666,"Why Are Sundays So Depressing","The Strokes"
"2021-12-03 22:30",187306,"Under Control","The Strokes"
"2021-12-03 22:34",207133,"Automatic Stop","The Strokes"
"2021-12-03 22:37",203240,"Taken for a Fool","The Strokes"
"2021-12-03 22:41",216786,"Chances","The Strokes"
"2021-12-03 22:46",299232,"Oblivius","The Strokes"
"2021-12-03 22:53",159773,"At The Door","The Strokes"
"2021-12-03 22:58",309053,"The Adults Are Talking","The Strokes"
"2021-12-03 23:01",222093,"Selfless","The Strokes"
"2021-12-03 23:14",235946,"Brooklyn Bridge To Chorus","The Strokes"
"2021-12-03 23:21",293360,"Bad Decisions","The Strokes"
"2021-12-03 23:27",375320,"Eternal Summer","The Strokes"
"2021-12-03 23:35",310373,"At The Door","The Strokes"
"2021-12-03 23:39",275666,"Why Are Sundays So Depressing","The Strokes"
"2021-12-03 23:40",67108,"Not The Same Anymore","The Strokes"
"2021-12-04 05:50",4133,"Not The Same Anymore","The Strokes"
"2021-12-04 05:54",210520,"Intentions","Dylan Fraser"
"2021-12-04 05:57",198626,"Vipers","Dylan Fraser"
"2021-12-04 06:01",223071,"Supersonic","Dylan Fraser"
"2021-12-04 06:03",145941,"The Storm","Dylan Fraser"
"2021-12-04 06:07",200656,"Vipers","Dylan Fraser"
"2021-12-04 06:10",212897,"Gucci Sweater","Dylan Fraser"
"2021-12-04 06:14",200656,"Vipers","Dylan Fraser"
"2021-12-04 06:17",208722,"I’d Rather Be Here","Dylan Fraser"
"2021-12-04 06:20",150846,"Intentions","Dylan Fraser"
"2021-12-04 15:22",12306,"It Won't Always Be Like This","Inhaler"
"2021-12-04 15:25",187306,"Under Control","The Strokes"
"2021-12-04 15:28",179200,"Gratisfaction","The Strokes"
"2021-12-04 15:34",351786,"Ode To The Mets","The Strokes"
"2021-12-04 15:40",375320,"Eternal Summer","The Strokes"
"2021-12-04 15:43",196573,"Between Love & Hate","The Strokes"
"2021-12-04 15:48",310373,"At The Door","The Strokes"
"2021-12-04 15:52",204773,"Call It Fate, Call It Karma","The Strokes"
"2021-12-04 15:55",206173,"Heart In a Cage","The Strokes"
"2021-12-04 15:59",196066,"Take It Or Leave It","The Strokes"
"2021-12-04 16:02",194573,"Juicebox","The Strokes"
"2021-12-04 16:05",209626,"Machu Picchu","The Strokes"
"2021-12-04 16:08",153133,"12:51","The Strokes"
"2021-12-04 16:13",309053,"The Adults Are Talking","The Strokes"
"2021-12-04 16:17",228733,"Killing Lies","The Strokes"
"2021-12-04 16:21",222093,"Selfless","The Strokes"
"2021-12-04 16:25",255240,"Life Is Simple in the Moonlight","The Strokes"
"2021-12-04 16:29",234693,"Barely Legal","The Strokes"
"2021-12-04 16:32",185560,"The End Has No End","The Strokes"
"2021-12-04 16:36",222360,"Tap Out","The Strokes"
"2021-12-04 16:39",211360,"New York City Cops","The Strokes"
"2021-12-04 16:43",203240,"Taken for a Fool","The Strokes"
"2021-12-04 16:55",1984,"Vipers","Dylan Fraser"
"2021-12-04 16:58",176236,"Face Tattoo","Dylan Fraser"
"2021-12-04 17:01",185055,"That’s Just Life","Dylan Fraser"
"2021-12-04 17:04",176236,"Face Tattoo","Dylan Fraser"
"2021-12-04 17:10",198719,"That’s Just Life","Dylan Fraser"
"2021-12-04 17:12",167281,"Mantelpiece","Dylan Fraser"
"2021-12-04 17:16",208722,"I’d Rather Be Here","Dylan Fraser"
"2021-12-04 17:16",19285,"Gucci Sweater","Dylan Fraser"
