"endTime","msPlayed","trackName","artistName"
"2021-07-19 14:00",223896,"Ice Cream Sundae","Inhaler"
"2021-07-19 14:23",229634,"Falling In","Inhaler"
"2021-07-19 14:31",453600,"There's No Other Place","Inhaler"
"2021-07-19 14:41",213936,"Oklahoma - Late Night Version","Inhaler"
"2021-07-19 14:45",236146,"Totally","Inhaler"
"2021-07-19 14:50",251880,"In My Sleep","Inhaler"
"2021-07-19 14:53",223896,"Ice Cream Sundae","Inhaler"
"2021-07-19 14:57",222746,"When It Breaks","Inhaler"
"2021-07-19 15:01",242533,"A Night On The Floor","Inhaler"
"2021-07-19 15:06",292853,"My King Will Be Kind","Inhaler"
"2021-07-19 15:10",244906,"It Won't Always Be Like This","Inhaler"
"2021-07-19 15:11",64546,"Strange Time To Be Alive","Inhaler"
"2021-07-19 15:19",453600,"There's No Other Place","Inhaler"
"2021-07-19 15:25",382800,"Who's Your Money On? (Plastic House)","Inhaler"
"2021-07-19 15:35",252546,"We Have To Move On","Inhaler"
"2021-07-19 15:39",229634,"Falling In","Inhaler"
"2021-07-19 15:43",272666,"My Honest Face","Inhaler"
"2021-07-19 15:48",275853,"Slide Out The Window","Inhaler"
"2021-07-19 15:52",233906,"Cheer Up Baby","Inhaler"
"2021-07-19 15:56",265293,"Oklahoma - Late Night Version","Inhaler"
"2021-07-19 15:59",177748,"Fade Into You","Inhaler"
"2021-07-19 18:50",29310,"Let’s Sing Let’s Dance","박혜진 Park Hye Jin"
"2021-07-19 18:50",701,"Love and Hate in a Different Time","Gabriels"
"2021-07-19 18:50",374,"White Teeth","Kay Young"
"2021-07-19 18:50",211,"U Already Know","DJ Seinfeld"
"2021-07-19 18:50",461,"Passion","PinkPantheress"
"2021-07-19 18:50",14,"FEAR & LOATHING","Cartel Madras"
"2021-07-19 18:50",245,"Automatic","HAVVK"
"2021-07-19 18:50",707,"That's Life","Still Woozy"
"2021-07-19 18:50",712,"Games","838"
"2021-07-19 18:50",220,"November (feat. Hak Baker)","Rachel Chinouriri"
"2021-07-19 18:50",477,"Friendly (feat. Haile)","Shaybo"
"2021-07-19 18:50",453,"Its Not An Accident, Its Love","Polarized Eyes"
"2021-07-19 18:50",302,"Muscle Twitch","ATO"
"2021-07-19 18:50",752,"Seven Nights","Mysie"
"2021-07-19 18:50",417,"Birkin Price","LYCO x WXYNE"
"2021-07-19 18:50",2234,"Lucky","KUU"
"2021-07-19 18:50",711,"Free My Skin - II","Steam Down"
"2021-07-19 18:50",987,"Roadkill","Squirrel Flower"
"2021-07-19 18:50",1677,"What Did You Expect","Nia Wyn"
"2021-07-19 18:50",434,"Bend n Snap","Dizzy Fae"
"2021-07-20 08:32",203187,"Hello - Remastered","Oasis"
"2021-07-20 08:36",240093,"Roll With It - Remastered","Oasis"
"2021-07-20 08:40",258773,"Wonderwall - Remastered","Oasis"
"2021-07-20 08:45",289560,"Don't Look Back In Anger - Remastered","Oasis"
"2021-07-20 08:51",341907,"Hey Now! - Remastered","Oasis"
"2021-07-20 08:51",44627,"The Swamp Song (Excerpt 1) - Remastered","Oasis"
"2021-07-20 08:57",327920,"Some Might Say - Remastered","Oasis"
"2021-07-20 09:02",294813,"Cast No Shadow - Remastered","Oasis"
"2021-07-20 09:05",220920,"She's Electric - Remastered","Oasis"
"2021-07-20 09:11",39360,"The Swamp Song (Excerpt 2) - Remastered","Oasis"
"2021-07-20 09:11",303320,"Morning Glory - Remastered","Oasis"
"2021-07-20 09:19",24288,"Talk Tonight - Remastered","Oasis"
"2021-07-20 09:19",451320,"Champagne Supernova - Remastered","Oasis"
"2021-07-20 09:24",322947,"Rock 'n' Roll Star - Remastered","Oasis"
"2021-07-20 09:30",308280,"Shakermaker - Remastered","Oasis"
"2021-07-20 09:34",276667,"Live Forever - Remastered","Oasis"
"2021-07-20 09:39",268000,"Up In The Sky - Remastered","Oasis"
"2021-07-20 09:45",377400,"Columbia - Remastered","Oasis"
"2021-07-20 09:50",283787,"Supersonic - Remastered","Oasis"
"2021-07-20 09:54",257813,"Bring It On Down - Remastered","Oasis"
"2021-07-20 09:59",99564,"Cigarettes & Alcohol - Remastered","Oasis"
"2021-07-20 10:01",152267,"Digsy's Dinner - Remastered","Oasis"
"2021-07-20 10:08",392307,"Slide Away - Remastered","Oasis"
"2021-07-20 10:11",195000,"Married With Children - Remastered","Oasis"
"2021-07-20 10:17",328667,"Columbia (White Label Demo) - Remastered","Oasis"
"2021-07-20 10:21",277987,"Cigarettes & Alcohol (Demo) - Remastered","Oasis"
"2021-07-20 10:26",269213,"Sad Song - Remastered","Oasis"
"2021-07-20 10:30",228880,"I Will Believe (Live) - Remastered","Oasis"
"2021-07-20 10:31",90050,"Take Me Away - Remastered","Oasis"
"2021-07-20 10:36",309053,"The Adults Are Talking","The Strokes"
"2021-07-20 10:40",222093,"Selfless","The Strokes"
"2021-07-20 10:44",235947,"Brooklyn Bridge To Chorus","The Strokes"
"2021-07-20 10:49",293360,"Bad Decisions","The Strokes"
"2021-07-20 10:55",375320,"Eternal Summer","The Strokes"
"2021-07-20 11:00",310373,"At The Door","The Strokes"
"2021-07-20 11:05",275667,"Why Are Sundays So Depressing","The Strokes"
"2021-07-20 11:10",337333,"Not The Same Anymore","The Strokes"
"2021-07-20 11:16",351787,"Ode To The Mets","The Strokes"
"2021-07-20 11:22",238768,"It Won't Always Be Like This","Inhaler"
"2021-07-20 11:22",25043,"My Honest Face","Inhaler"
"2021-07-20 11:22",384,"Married With Children - Remastered","Oasis"
"2021-07-20 11:22",0,"Married With Children - Remastered","Oasis"
"2021-07-20 11:23",2517,"My Honest Face","Inhaler"
"2021-07-20 11:27",270226,"My Honest Face","Inhaler"
"2021-07-20 11:32",275853,"Slide Out The Window","Inhaler"
"2021-07-20 11:36",233907,"Cheer Up Baby","Inhaler"
"2021-07-20 11:40",242533,"A Night On The Floor","Inhaler"
"2021-07-20 11:44",292853,"My King Will Be Kind","Inhaler"
"2021-07-20 11:48",222747,"When It Breaks","Inhaler"
"2021-07-20 11:55",382800,"Who's Your Money On? (Plastic House)","Inhaler"
"2021-07-20 12:09",210686,"Totally","Inhaler"
"2021-07-20 12:28",25461,"Totally","Inhaler"
"2021-07-20 12:29",64547,"Strange Time To Be Alive","Inhaler"
"2021-07-20 12:33",251880,"In My Sleep","Inhaler"
"2021-07-20 12:38",315491,"Fade Into You","Inhaler"
"2021-07-20 12:43",252547,"We Have To Move On","Inhaler"
"2021-07-20 12:46",223897,"Ice Cream Sundae","Inhaler"
"2021-07-20 12:50",229634,"Falling In","Inhaler"
"2021-07-20 12:58",453600,"There's No Other Place","Inhaler"
"2021-07-20 13:02",265293,"Oklahoma - Late Night Version","Inhaler"
"2021-07-21 00:01",244907,"It Won't Always Be Like This","Inhaler"
"2021-07-21 00:06",272667,"My Honest Face","Inhaler"
"2021-07-21 00:14",275853,"Slide Out The Window","Inhaler"
"2021-07-21 00:17",233906,"Cheer Up Baby","Inhaler"
"2021-07-21 00:22",242533,"A Night On The Floor","Inhaler"
"2021-07-21 00:26",292853,"My King Will Be Kind","Inhaler"
"2021-07-21 00:30",222746,"When It Breaks","Inhaler"
"2021-07-21 00:37",382800,"Who's Your Money On? (Plastic House)","Inhaler"
"2021-07-21 00:41",236146,"Totally","Inhaler"
"2021-07-21 00:42",64546,"Strange Time To Be Alive","Inhaler"
"2021-07-21 00:47",251880,"In My Sleep","Inhaler"
"2021-07-21 00:52",315491,"Fade Into You","Inhaler"
"2021-07-21 00:54",116635,"We Have To Move On","Inhaler"
"2021-07-21 00:56",135907,"We Have To Move On","Inhaler"
"2021-07-21 01:00",223896,"Ice Cream Sundae","Inhaler"
"2021-07-21 01:04",229634,"Falling In","Inhaler"
"2021-07-21 01:11",453600,"There's No Other Place","Inhaler"
"2021-07-21 01:16",265293,"Oklahoma - Late Night Version","Inhaler"
"2021-07-21 01:20",244906,"It Won't Always Be Like This","Inhaler"
"2021-07-21 01:24",272666,"My Honest Face","Inhaler"
"2021-07-21 01:29",275853,"Slide Out The Window","Inhaler"
"2021-07-21 01:33",233906,"Cheer Up Baby","Inhaler"
"2021-07-21 01:37",242533,"A Night On The Floor","Inhaler"
"2021-07-21 01:42",292853,"My King Will Be Kind","Inhaler"
"2021-07-21 01:46",222746,"When It Breaks","Inhaler"
"2021-07-21 01:52",382800,"Who's Your Money On? (Plastic House)","Inhaler"
"2021-07-21 01:56",236146,"Totally","Inhaler"
"2021-07-21 01:57",64546,"Strange Time To Be Alive","Inhaler"
"2021-07-21 02:01",251880,"In My Sleep","Inhaler"
"2021-07-21 02:06",315491,"Fade Into You","Inhaler"
"2021-07-21 02:11",252546,"We Have To Move On","Inhaler"
"2021-07-21 02:14",223896,"Ice Cream Sundae","Inhaler"
"2021-07-21 02:18",229634,"Falling In","Inhaler"
"2021-07-21 02:26",453600,"There's No Other Place","Inhaler"
"2021-07-21 02:30",265293,"Oklahoma - Late Night Version","Inhaler"
"2021-07-21 02:34",244906,"It Won't Always Be Like This","Inhaler"
"2021-07-21 02:39",272666,"My Honest Face","Inhaler"
"2021-07-21 02:43",275853,"Slide Out The Window","Inhaler"
"2021-07-21 02:47",233906,"Cheer Up Baby","Inhaler"
"2021-07-21 02:51",242533,"A Night On The Floor","Inhaler"
"2021-07-21 02:56",292853,"My King Will Be Kind","Inhaler"
"2021-07-21 03:00",222746,"When It Breaks","Inhaler"
"2021-07-21 03:06",382800,"Who's Your Money On? (Plastic House)","Inhaler"
"2021-07-21 03:10",236146,"Totally","Inhaler"
"2021-07-21 03:11",64546,"Strange Time To Be Alive","Inhaler"
"2021-07-21 03:16",251880,"In My Sleep","Inhaler"
"2021-07-21 03:21",315491,"Fade Into You","Inhaler"
"2021-07-21 03:25",252546,"We Have To Move On","Inhaler"
"2021-07-21 03:29",223896,"Ice Cream Sundae","Inhaler"
"2021-07-21 03:33",229634,"Falling In","Inhaler"
"2021-07-21 03:40",453600,"There's No Other Place","Inhaler"
"2021-07-21 03:45",265293,"Oklahoma - Late Night Version","Inhaler"
"2021-07-21 03:49",244906,"It Won't Always Be Like This","Inhaler"
"2021-07-21 03:53",272666,"My Honest Face","Inhaler"
"2021-07-21 03:58",275853,"Slide Out The Window","Inhaler"
"2021-07-21 04:02",233906,"Cheer Up Baby","Inhaler"
"2021-07-21 04:06",242533,"A Night On The Floor","Inhaler"
"2021-07-21 04:11",292853,"My King Will Be Kind","Inhaler"
"2021-07-21 04:14",222746,"When It Breaks","Inhaler"
"2021-07-21 04:21",382800,"Who's Your Money On? (Plastic House)","Inhaler"
"2021-07-21 04:25",236146,"Totally","Inhaler"
"2021-07-21 04:26",64546,"Strange Time To Be Alive","Inhaler"
"2021-07-21 04:30",251880,"In My Sleep","Inhaler"
"2021-07-21 04:35",315491,"Fade Into You","Inhaler"
"2021-07-21 04:39",252546,"We Have To Move On","Inhaler"
"2021-07-21 04:43",223896,"Ice Cream Sundae","Inhaler"
"2021-07-21 04:47",229634,"Falling In","Inhaler"
"2021-07-21 04:55",453600,"There's No Other Place","Inhaler"
"2021-07-21 04:59",265293,"Oklahoma - Late Night Version","Inhaler"
"2021-07-21 05:03",244906,"It Won't Always Be Like This","Inhaler"
"2021-07-21 05:08",272666,"My Honest Face","Inhaler"
"2021-07-21 05:12",275853,"Slide Out The Window","Inhaler"
"2021-07-21 05:16",233906,"Cheer Up Baby","Inhaler"
"2021-07-21 05:20",242533,"A Night On The Floor","Inhaler"
"2021-07-21 05:25",292853,"My King Will Be Kind","Inhaler"
"2021-07-21 05:29",222746,"When It Breaks","Inhaler"
"2021-07-21 05:35",382800,"Who's Your Money On? (Plastic House)","Inhaler"
"2021-07-21 05:39",236146,"Totally","Inhaler"
"2021-07-21 05:40",64546,"Strange Time To Be Alive","Inhaler"
"2021-07-21 05:44",251880,"In My Sleep","Inhaler"
"2021-07-21 05:50",315491,"Fade Into You","Inhaler"
"2021-07-21 05:54",252546,"We Have To Move On","Inhaler"
"2021-07-21 05:58",223896,"Ice Cream Sundae","Inhaler"
"2021-07-21 06:01",229634,"Falling In","Inhaler"
"2021-07-21 06:09",453600,"There's No Other Place","Inhaler"
"2021-07-21 06:13",265293,"Oklahoma - Late Night Version","Inhaler"
"2021-07-21 06:18",244906,"It Won't Always Be Like This","Inhaler"
"2021-07-21 06:22",272666,"My Honest Face","Inhaler"
"2021-07-21 06:27",275853,"Slide Out The Window","Inhaler"
"2021-07-21 06:31",233906,"Cheer Up Baby","Inhaler"
"2021-07-21 06:35",242533,"A Night On The Floor","Inhaler"
"2021-07-21 06:39",292853,"My King Will Be Kind","Inhaler"
"2021-07-21 06:43",222746,"When It Breaks","Inhaler"
"2021-07-21 06:50",382800,"Who's Your Money On? (Plastic House)","Inhaler"
"2021-07-21 06:54",236146,"Totally","Inhaler"
"2021-07-21 06:55",64546,"Strange Time To Be Alive","Inhaler"
"2021-07-21 06:59",251880,"In My Sleep","Inhaler"
"2021-07-21 07:04",315491,"Fade Into You","Inhaler"
"2021-07-21 07:08",252546,"We Have To Move On","Inhaler"
"2021-07-21 07:12",223896,"Ice Cream Sundae","Inhaler"
"2021-07-21 07:16",229634,"Falling In","Inhaler"
"2021-07-21 07:23",453600,"There's No Other Place","Inhaler"
"2021-07-21 07:28",265293,"Oklahoma - Late Night Version","Inhaler"
"2021-07-21 07:32",244906,"It Won't Always Be Like This","Inhaler"
"2021-07-21 07:36",272666,"My Honest Face","Inhaler"
"2021-07-21 07:41",275853,"Slide Out The Window","Inhaler"
"2021-07-21 07:45",233906,"Cheer Up Baby","Inhaler"
"2021-07-21 07:49",242533,"A Night On The Floor","Inhaler"
"2021-07-21 07:54",292853,"My King Will Be Kind","Inhaler"
"2021-07-21 07:58",222746,"When It Breaks","Inhaler"
"2021-07-21 08:04",382800,"Who's Your Money On? (Plastic House)","Inhaler"
"2021-07-21 08:08",236146,"Totally","Inhaler"
"2021-07-21 08:09",64546,"Strange Time To Be Alive","Inhaler"
"2021-07-21 08:13",251880,"In My Sleep","Inhaler"
"2021-07-21 08:18",315491,"Fade Into You","Inhaler"
"2021-07-21 08:23",252546,"We Have To Move On","Inhaler"
"2021-07-21 08:26",223896,"Ice Cream Sundae","Inhaler"
"2021-07-21 08:30",229634,"Falling In","Inhaler"
"2021-07-21 08:38",453600,"There's No Other Place","Inhaler"
"2021-07-21 08:42",265293,"Oklahoma - Late Night Version","Inhaler"
"2021-07-21 08:46",244906,"It Won't Always Be Like This","Inhaler"
"2021-07-21 08:51",272666,"My Honest Face","Inhaler"
"2021-07-21 08:56",275853,"Slide Out The Window","Inhaler"
"2021-07-21 08:59",233906,"Cheer Up Baby","Inhaler"
"2021-07-21 09:03",242533,"A Night On The Floor","Inhaler"
"2021-07-21 09:08",292853,"My King Will Be Kind","Inhaler"
"2021-07-21 09:12",222746,"When It Breaks","Inhaler"
"2021-07-21 09:18",382800,"Who's Your Money On? (Plastic House)","Inhaler"
"2021-07-21 09:22",236146,"Totally","Inhaler"
"2021-07-21 09:23",64546,"Strange Time To Be Alive","Inhaler"
"2021-07-21 09:28",251880,"In My Sleep","Inhaler"
"2021-07-21 09:31",14055,"Blossom","Porter Robinson"
"2021-07-21 09:31",193354,"Fade Into You","Inhaler"
"2021-07-21 09:34",166792,"Charlemagne","Blossoms"
"2021-07-21 09:37",161293,"Your Girlfriend","Blossoms"
"2021-07-21 09:40",222489,"There's A Reason Why (I Never Returned Your Calls)","Blossoms"
"2021-07-21 09:44",203208,"How Long Will This Last? - Single Mix","Blossoms"
"2021-07-21 09:47",215647,"Honey Sweet","Blossoms"
"2021-07-21 09:51",203267,"The Keeper","Blossoms"
"2021-07-21 09:54",177656,"I Can't Stand It","Blossoms"
"2021-07-21 09:54",20294,"Lost - In Isolation","Blossoms"
"2021-07-21 09:57",179955,"Getaway","Blossoms"
"2021-07-21 10:00",171427,"If You Think This Is Real Life","Blossoms"
"2021-07-21 10:02",153259,"Stormy","Blossoms"
"2021-07-21 10:06",221053,"The Less I Know The Better - In Isolation","Blossoms"
"2021-07-21 10:09",155021,"Onto Her Bed","Blossoms"
"2021-07-21 10:12",225240,"Oh No (I Think I’m In Love)","Blossoms"
"2021-07-21 10:15",166197,"I've Seen The Future","Blossoms"
"2021-07-21 10:18",185450,"Cool Like You","Blossoms"
"2021-07-21 10:22",210388,"My Favourite Room","Blossoms"
"2021-07-21 10:42",91080,"My Swimming Brain","Blossoms"
"2021-07-21 11:56",189226,"You Only Live Once","The Strokes"
