"endTime","msPlayed","trackName","artistName"
"2021-04-12 09:29",203221,"the other girl (with Halsey) [the other mix]","Halsey"
"2021-04-12 09:32",224942,"Vanilla","Holly Humberstone"
"2021-04-12 09:35",186480,"Daisies","PINS"
"2021-04-12 09:39",218200,"PAIN","King Princess"
"2021-04-12 09:42",166840,"Like That","GRACEY"
"2021-04-12 09:44",153293,"blind","ROLE MODEL"
"2021-04-12 09:47",164764,"Problematic","TWIN XL"
"2021-04-12 09:50",194312,"Timothée Chalamet","Kennen"
"2021-04-12 09:54",233364,"Internet Religion","Baby Queen"
"2021-04-12 09:58",190226,"Lost in Translation","The Neighbourhood"
"2021-04-12 10:01",224625,"Material Boy","Sir Sly"
"2021-04-12 10:04",169239,"Saint","Sfven"
"2021-04-12 10:08",219833,"THE BOTTOM","MICHELLE"
"2021-04-12 10:18",176840,"Weirdo","HONEYMOAN"
"2021-04-12 10:21",147306,"Slow","Hauskey"
"2021-04-12 10:24",233762,"Big Boy Cruising","George Moir"
"2021-04-12 10:30",197935,"Driverless Cars","Will Joseph Cook"
"2021-04-12 10:34",238805,"Heat Waves","Glass Animals"
"2021-04-12 10:38",212840,"Your Brain Or Your Body","Quarry"
"2021-04-12 10:41",194151,"Your Heart's Like A Jungle","APRE"
"2021-04-12 10:43",135877,"Violent","carolesdaughter"
"2021-04-12 10:46",147479,"ROSIE","LoveLeo"
"2021-04-12 10:50",226229,"Crash","Nilüfer Yanya"
"2021-04-12 10:53",226869,"American Cars","Annie"
"2021-04-12 10:56",162921,"GO FAST BABY","Raissa"
"2021-04-12 11:00",212671,"Dear Life","Mathilda Homer"
"2021-04-12 11:04",263333,"miss andry","flowerkid"
"2021-04-12 11:08",264873,"My Own Person","Smoothboi Ezra"
"2021-04-12 11:12",218193,"FRANKIE MUNIZ","BLACKSTARKIDS"
"2021-04-12 11:16",228114,"MIGHT DELETE LATER","LARRY PINK THE HUMAN"
"2021-04-12 11:19",187000,"hey girl","boy pablo"
"2021-04-12 11:22",179451,"Hey","Jalle"
"2021-04-12 11:25",166402,"H8 Lovin","VEN"
"2021-04-12 11:28",184132,"Hit Me Where It Hurts","Caroline Polachek"
"2021-04-12 11:31",157373,"My Best Friend","Alfie Templeman"
"2021-04-12 11:34",187410,"Maybe That's Why","RALPH TV"
"2021-04-12 11:38",239051,"Cruella Deville","Eli Smart"
"2021-04-12 11:41",220106,"Lemonade","Circa Waves"
"2021-04-12 11:44",153783,"Punching Bag","Wallice"
"2021-04-12 11:47",197762,"Facts","Ama Jones"
"2021-04-12 11:51",218227,"Hold On","Sid Stone"
"2021-04-12 11:55",213173,"Ghost Town","Greentea Peng"
"2021-04-12 11:58",220597,"Reality Check Please","Lime Cordiale"
"2021-04-12 12:02",182000,"Rolled Down Window","John the Ghost"
"2021-04-12 12:05",214653,"Sunflower","Dizzy"
"2021-04-12 12:08",180103,"Deep End","Jeen"
"2021-04-12 12:12",236524,"Out In The World","GUM"
"2021-04-12 12:14",116226,"Look How We Started","beaux"
"2021-04-12 12:17",2453,"Leave It In My Dreams","The Voidz"
"2021-04-12 12:17",8543,"May","Lupin"
"2021-04-12 12:17",155801,"Heartbreaker","Tayo Sound"
"2021-04-12 12:21",237119,"Leave It In My Dreams","The Voidz"
"2021-04-12 14:08",436567,"Human Sadness","The Voidz"
"2021-04-12 20:33",17419,"Eternal Summer","The Strokes"
"2021-04-12 20:36",186267,"You Talk Way Too Much","The Strokes"
"2021-04-12 20:39",182027,"Call Me Back","The Strokes"
"2021-04-12 20:43",231533,"Games","The Strokes"
"2021-04-12 20:48",275667,"Why Are Sundays So Depressing","The Strokes"
"2021-04-12 20:54",351787,"Ode To The Mets","The Strokes"
"2021-04-12 20:57",201893,"Partners In Crime","The Strokes"
"2021-04-12 21:00",172404,"Razorblade","The Strokes"
"2021-04-12 21:00",1962,"Falling In","Inhaler"
"2021-04-13 08:13",3216,"Falling In","Inhaler"
"2021-04-13 09:16",375320,"Eternal Summer","The Strokes"
"2021-04-13 09:22",332016,"Oblivius - Moretti Remix","The Strokes"
"2021-04-13 09:26",276507,"On the Other Side","The Strokes"
"2021-04-13 09:29",175200,"When It Started","The Strokes"
"2021-04-13 11:32",2986,"Leave It In My Dreams","The Voidz"
"2021-04-13 11:32",1429,"Leave It In My Dreams","The Voidz"
"2021-04-13 11:32",106295,"Welcome To Japan","The Strokes"
"2021-04-13 11:36",236796,"Leave It In My Dreams","The Voidz"
"2021-04-13 11:38",131263,"Human Sadness","The Voidz"
"2021-04-13 11:47",525638,"Human Sadness","The Voidz"
"2021-04-13 11:52",326706,"Pink Ocean","The Voidz"
"2021-04-13 11:57",296938,"Did My Best","The Voidz"
"2021-04-13 13:35",326613,"The Eternal Tao 2.0","The Voidz"
"2021-04-13 13:39",265489,"Alien Crime Lord","The Voidz"
"2021-04-13 13:43",253826,"Permanent High School","The Voidz"
"2021-04-13 13:47",223632,"The Eternal Tao","The Voidz"
"2021-04-13 13:50",172773,"QYURRYUS","The Voidz"
"2021-04-13 13:54",268133,"Pyramid of Bones","The Voidz"
"2021-04-13 13:59",279840,"ALieNNatioN","The Voidz"
"2021-04-13 14:02",158320,"One of the Ones","The Voidz"
"2021-04-13 14:05",199320,"All Wordz Are Made Up","The Voidz"
"2021-04-13 14:08",166933,"Think Before You Drink","The Voidz"
"2021-04-13 14:12",240133,"Wink","The Voidz"
"2021-04-13 14:16",242853,"My Friend The Walls","The Voidz"
"2021-04-13 14:19",195000,"Black Hole","The Voidz"
"2021-04-13 14:23",211000,"Lazy Boy","The Voidz"
"2021-04-13 14:26",226373,"We're Where We Were","The Voidz"
"2021-04-13 14:32",315426,"Pointlessness","The Voidz"
"2021-04-13 14:36",260937,"Take Me in Your Army","The Voidz"
"2021-04-13 14:41",290638,"Crunch Punch","The Voidz"
"2021-04-13 14:43",152816,"M.utually A.ssured D.estruction","The Voidz"
"2021-04-13 14:47",224104,"Where No Eagles Fly","The Voidz"
"2021-04-13 14:54",443794,"Father Electricity","The Voidz"
"2021-04-13 15:01",361064,"Johan Von Bronx","The Voidz"
"2021-04-13 15:04",152440,"Business Dog","The Voidz"
"2021-04-13 15:04",24917,"Don't Need You - Remix","Genesis Owusu"
"2021-04-13 15:05",25216,"Bear With Me (and I'll stand bare before you)","Charlotte Adigéry"
"2021-04-13 15:06",90378,"A Little Lost","Peter Broderick"
"2021-04-13 15:08",13738,"New Friend","Æ MAK"
"2021-04-13 15:08",96640,"Ting Tun Up Part II","Skiifall"
"2021-04-13 15:09",46069,"360 Baby","Dizzy Fae"
"2021-04-13 15:09",15978,"Trouble Train","Tia Carys"
"2021-04-13 15:09",12405,"Hypocrite","JyellowL"
"2021-04-13 15:09",9023,"Prosper","Mulah"
"2021-04-13 15:10",37962,"Weakness","Poppy Ajudha"
"2021-04-13 15:11",80256,"To the Moon","Quinton Brock"
"2021-04-13 15:12",9578,"How Many Times","M1llionz"
"2021-04-13 15:12",19872,"Status","Le3 bLACK"
"2021-04-13 15:13",8405,"Criminal","Mercy's Cartel"
"2021-04-13 15:13",67040,"No Hands","Kojaque"
"2021-04-13 15:13",18378,"The Code","Alewya"
"2021-04-13 15:14",15872,"Found It","Pinty"
"2021-04-13 15:14",18965,"Story","Noga Erez"
"2021-04-13 15:14",21951,"Water","narolane"
"2021-04-13 15:15",15882,"Orange Juice","Fryars"
"2021-04-13 15:15",18058,"Sleepyhead","Retropxssy"
"2021-04-13 15:16",17482,"Shmokey","Ghostface600"
"2021-04-13 15:16",32512,"Guinness - Edit","Good Health Good Wealth"
"2021-04-13 15:16",29194,"Hungover","Eloise"
"2021-04-13 15:17",16042,"LA LA LA (2 Dollar)","Nonô"
"2021-04-13 15:17",13770,"Bloom","Donalee"
"2021-04-13 15:18",92320,"Syrup","Tkay Maidza"
"2021-04-13 15:19",11583,"Mirror Mirror","KAMILLE"
"2021-04-13 15:19",15413,"DIP N DRIP","COBRAH"
"2021-04-13 15:20",61834,"Mood Ring","TrueMendous"
"2021-04-13 15:24",201000,"Not Fit For This","GHLOW"
"2021-04-13 15:27",188088,"That Dress - Demo","The Pale White"
"2021-04-13 15:31",225314,"No Hands","Kojaque"
"2021-04-13 15:34",180667,"Palm Reader","DREAMERS"
"2021-04-13 15:34",32135,"Semi-Bionic","William Doyle"
"2021-04-13 15:38",205733,"Scratch","Grouplove"
"2021-04-13 15:40",152947,"The Tie","Blanketman"
"2021-04-13 15:43",199000,"Semi-bionic","William Doyle"
"2021-04-13 15:47",228240,"Lost In Los Angeles","Middle Kids"
"2021-04-13 15:50",167640,"86","Green Day"
"2021-04-13 15:53",173892,"parents (with Chloe Noone)","YUNGBLUD"
"2021-04-13 15:57",265695,"Eddie's Cap","Bull"
"2021-04-13 16:00",176853,"wish i loved you in the 90s","Tate McRae"
"2021-04-13 16:04",238330,"side effects - acoustic","Shura"
"2021-04-13 16:09",276453,"To Have You","For Those I Love"
"2021-04-13 16:15",387120,"In the Garden","Real Estate"
"2021-04-13 16:21",310506,"Waves","NewDad"
"2021-04-13 16:26",342053,"2020","Braids"
"2021-04-13 16:29",153133,"California","Pixey"
"2021-04-13 16:32",185666,"Picturesque Moment","Skegss"
"2021-04-13 16:34",139598,"american beauty","phem"
"2021-04-13 16:36",116000,"papá","Peach Tree Rascals"
"2021-04-13 16:41",281379,"Secret Garden","Modern Chemistry"
"2021-04-13 17:37",201587,"ordinary life","Annabel Allum"
"2021-04-13 17:38",43590,"Madison","Pup"
"2021-04-13 17:41",156146,"We're Happening - Demo","The Vaccines"
"2021-04-13 17:43",123037,"Used To","KE4T"
"2021-04-13 17:45",133333,"Yoga (with salem ilese)","LLusion"
"2021-04-13 17:48",213214,"Nobody But You","Sonder"
"2021-04-13 17:52",207755,"Starstruck","Years & Years"
"2021-04-13 17:55",174302,"Versus","SL"
"2021-04-13 17:57",139733,"Osaka","SHAED"
"2021-04-13 19:04",137574,"Waiting","James Vincent McMorrow"
"2021-04-13 19:07",5026,"Waiting","James Vincent McMorrow"
"2021-04-13 19:07",143482,"Threat of Joy","The Strokes"
"2021-04-13 20:40",207608,"Waiting","James Vincent McMorrow"
"2021-04-13 20:43",194750,"Is That What You Like Now","Beren Olivia"
"2021-04-13 20:46",176273,"There Is No Mail Today","Samantha Crain"
"2021-04-13 20:49",197468,"Down","JGrrey"
"2021-04-13 20:53",230568,"leave a light on","Keir"
"2021-04-13 20:56",175716,"Rock Bottom - Acoustic","Mathilda Homer"
"2021-04-13 21:00",264080,"Luxury","Raf Rundell"
"2021-04-13 21:04",228242,"Jour 1","Hildegard"
"2021-04-13 21:07",190000,"100,000,000","BERWYN"
"2021-04-13 21:11",193565,"Hurricane","Dead Nature"
"2021-04-13 21:13",151882,"16.04.21","Low Island"
"2021-04-13 21:16",181488,"Windshield","Skullcrusher"
"2021-04-13 21:39",181000,"Dancin' For 2","Posh Chocolates"
"2021-04-13 21:42",204000,"This Is the Hit","Lynks"
"2021-04-13 21:43",23872,"PDA","Master Peace"
"2021-04-13 21:57",9643,"PDA","Master Peace"
"2021-04-13 22:01",260693,"Slow Animals","The Strokes"
"2021-04-13 22:04",203240,"Taken for a Fool","The Strokes"
"2021-04-13 22:08",216786,"Chances","The Strokes"
"2021-04-13 22:11",188640,"Alone, Together","The Strokes"
"2021-04-13 22:17",337333,"Not The Same Anymore","The Strokes"
"2021-04-13 22:20",185560,"The End Has No End","The Strokes"
"2021-04-13 22:23",189973,"Ask Me Anything","The Strokes"
"2021-04-13 22:26",163226,"50/50","The Strokes"
"2021-04-13 22:29",191693,"Red Light","The Strokes"
"2021-04-13 22:32",206173,"Heart In a Cage","The Strokes"
"2021-04-13 22:36",228733,"Killing Lies","The Strokes"
"2021-04-13 22:37",38553,"Gratisfaction","The Strokes"
"2021-04-14 08:14",20582,"Electricityscape","The Strokes"
"2021-04-14 08:17",177400,"Goodbye","Bleachers"
"2021-04-14 08:20",208967,"Lucky Strike","Troye Sivan"
"2021-04-14 08:24",219482,"Cheetah Tongue","The Wombats"
"2021-04-14 08:28",237393,"Somebody Like You","The Magic Gang"
"2021-04-14 08:31",223234,"Robbery","Lime Cordiale"
"2021-04-14 08:35",38709,"Loosen Up","KAWALA"
"2021-04-14 08:35",198547,"Good Bad Times","Hinds"
"2021-04-14 08:38",178333,"Do You Really Wanna Know?","Sea Girls"
"2021-04-14 08:42",187992,"ATM (feat. Missy Elliott)","Bree Runway"
"2021-04-14 08:51",4080,"Attention Seeker","Ginger Snaps"
"2021-04-14 08:52",3029,"Do You Really Wanna Know?","Sea Girls"
"2021-04-14 08:55",188920,"All I Want To Hear You Say - Single Version","Sea Girls"
"2021-04-14 08:58",211840,"Transplant","Sea Girls"
"2021-04-14 09:01",178600,"Do You Really Wanna Know?","Sea Girls"
"2021-04-14 09:05",199440,"Lie To Me","Sea Girls"
"2021-04-14 09:09",232093,"Call Me Out","Sea Girls"
"2021-04-14 09:12",201226,"Closer","Sea Girls"
"2021-04-14 09:16",240640,"Forever","Sea Girls"
"2021-04-14 09:19",200986,"Weight In Gold","Sea Girls"
"2021-04-14 09:23",207373,"Ready For More","Sea Girls"
"2021-04-14 09:26",210586,"Violet","Sea Girls"
"2021-04-14 09:30",208653,"Shake","Sea Girls"
"2021-04-14 09:34",226080,"Damage Done","Sea Girls"
"2021-04-14 09:38",230333,"You Over Anyone","Sea Girls"
"2021-04-14 09:42",251320,"Moving On","Sea Girls"
"2021-04-14 09:46",221400,"Nothing Breaks Like A Heart","Sea Girls"
